id,belongs_to_collection,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,Keywords,cast,crew,revenue,adult,backdrop_path,video,vote_average,vote_count
244268,,0,"[{'id': 18, 'name': 'Drama'}]",http://www.sonyclassics.com/loveisstrange/,tt2639344,en,Love Is Strange,"After 39 years together, Ben and George finally tie the knot, but George loses his job as a result, and the newlyweds must sell their New York apartment and live apart, relying on friends and family to make ends meet.",11.262,/snuFND1d6eB5iJtXHEdMxve5XTw.jpg,"[{'id': 6531, 'logo_path': None, 'name': 'Parts and Labor', 'origin_country': 'US'}, {'id': 39024, 'logo_path': None, 'name': 'Mm...Buttered Panini Productions', 'origin_country': ''}, {'id': 45004, 'logo_path': None, 'name': 'Charlie Guidance', 'origin_country': ''}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GR', 'name': 'Greece'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2014-02-07,98,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Love Is Strange,,,,2262223,False,/8Jcd5t7VBnor1INXpZox0CYZIpa.jpg,False,6.448,270.0
11976,,24500000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",https://www.uphe.com/movies/legend-1986,tt0089469,en,Legend,"Set in a timeless mythical forest inhabited by fairies, goblins, unicorns and mortals, this fantastic story follows a mystical forest dweller, chosen by fate, to undertake a heroic quest. He must save the beautiful Princess  Lili and defeat the demonic Lord of Darkness, or the world will be plunged into a never-ending ice age.",42.707,/6n3PQSYpZRK5YPk2w8JEwED7AZk.jpg,"[{'id': 10214, 'logo_path': None, 'name': 'Embassy International Pictures', 'origin_country': 'US'}, {'id': 10215, 'logo_path': None, 'name': 'Legend Production Company', 'origin_country': ''}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1985-08-28,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,There may never be another dawn.,Legend,,,,15502112,False,/3g8rLMw0SbA0h2GHiOCBoqFTXVq.jpg,False,6.216,1111.0
18252,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",,tt0089652,en,My Science Project,"Michael and Ellie break into a military junkyard to find a science project for Michael's class, and discover a strange glowing orb which absorbs electricity. When the orb begins to blend past, present, and future, its up to Michael and Ellie to stop the orb and save mankind.",10.118,/cYdJkEe7YLHhGl7XgVByH7yeoye.jpg,"[{'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 10531, 'logo_path': None, 'name': 'Silver Screen Partners II', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-08-09,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,We must not destroy the world.,My Science Project,,,,4122748,False,/2KDfY3QCRz23Xdi21Ey6ATa7Oe8.jpg,False,6.18,122.0
29345,"{'id': 744694, 'name': 'Terror Within Collection', 'poster_path': '/nTyCObPloqJqLztuPJQnEQbMCCc.jpg', 'backdrop_path': '/ihccBSkgCC249NUMVkBsvsf2Cly.jpg'}",0,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,tt0096246,en,The Terror Within,"Experiments in biological warfare have destroyed all but a few remnants of the human race. Alone in a lab, eight students work feverishly to create a vaccine before they are forced outside in search for food. It is then that the surviving scientists discover creatures mutated by the plague. Now they prepare to do battle against their worst fear: The Terror Within.",7.508,/rJRd9qUoNpW0BOcYcZRLhvZS1z.jpg,"[{'id': 4527, 'logo_path': None, 'name': 'Concorde Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1989-01-20,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It Wants To Get Out!,The Terror Within,,,,858591,False,/4eWEtLB7vCXD0sSSG13XER9H2vN.jpg,False,4.3,45.0
53862,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0160298,en,Trippin',"Greg is near the end of his senior year in high school, wanting to go to the prom, eyeing Cinny (the school's beauty with brains) from afar, and regularly trippin', daydreaming about being a big success as a poet, a student, a lover. His mom wants him to apply to colleges, but Greg hasn't a clue. One of his teachers, Mr. Shapic, tries to inspire him, too. He finally figures out he can get close to Cinny if he asks her for help with college applications. But friendship isn't enough, he wants romance and a prom date. So, he tells a few lies and, for awhile, it seems to be working. Then, things fall apart and Greg has to figure out how to put the trippin aside and get real.",3.3,/83I7V7uLTPoUYKKcfzeAH1I5pvm.jpg,"[{'id': 919, 'logo_path': None, 'name': 'Beacon Communications', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1999-05-12,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,He's a legend in his own mind.,Trippin',,,,9016377,False,/fYFcoi3ODRBtjiM87btpU7M4KSE.jpg,False,5.8,9.0
152748,,4000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,tt2388637,en,Ain't Them Bodies Saints,"Bob Muldoon and Ruth Guthrie, an impassioned young outlaw couple on an extended crime spree, are finally apprehended by lawmen after a shootout in the Texas hills. Although Ruth wounds a local officer, Bob takes the blame. But four years later, Bob escapes from prison and sets out to find Ruth and their daughter, born during his incarceration.",16.537,/xkGkVjeMcvEg7P3VxWy8wYBJ7Dv.jpg,"[{'id': 14634, 'logo_path': None, 'name': 'Sailor Bear', 'origin_country': 'US'}, {'id': 6531, 'logo_path': None, 'name': 'Parts and Labor', 'origin_country': 'US'}, {'id': 14635, 'logo_path': None, 'name': 'Primary Productions', 'origin_country': ''}, {'id': 14636, 'logo_path': None, 'name': 'Evolution Independent', 'origin_country': 'US'}, {'id': 6819, 'logo_path': None, 'name': 'Paradox Entertainment', 'origin_country': ''}, {'id': 14637, 'logo_path': None, 'name': 'Lagniappe Films', 'origin_country': ''}, {'id': 6724, 'logo_path': None, 'name': 'Upload Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-07-03,96,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Ain't Them Bodies Saints,,,,1031243,False,/jRxc6dVw7AxRUuOtFxmGop0IZ5p.jpg,False,6.122,394.0
365222,"{'id': 70068, 'name': 'Ip Man Collection', 'poster_path': '/pNcvlvn3IKcpOCGbDY4ReMobSgj.jpg', 'backdrop_path': '/rVdFzHgzvUcp0lJPGG3Cewy9hgs.jpg'}",36000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,tt2888046,cn,葉問3,"When a band of brutal gangsters led by a crooked property developer make a play to take over the city, Master Ip is forced to take a stand.",22.386,/RTt4lgyTDI8JHMGbZGDDbcZmkM.jpg,"[{'id': 72821, 'logo_path': None, 'name': 'Dreams Salon Entertainment Culture', 'origin_country': ''}, {'id': 6950, 'logo_path': None, 'name': 'Pegasus Motion Pictures', 'origin_country': 'HK'}, {'id': 72822, 'logo_path': None, 'name': 'Starbright Communications', 'origin_country': ''}, {'id': 9046, 'logo_path': None, 'name': 'Golden Harvest Company', 'origin_country': 'HK'}, {'id': 74194, 'logo_path': None, 'name': 'Henan Film & TV Production Group Henan Film Studio', 'origin_country': ''}, {'id': 13497, 'logo_path': None, 'name': 'Prosperity Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'CN', 'name': 'China'}, {'iso_3166_1': 'HK', 'name': 'Hong Kong'}]",2015-12-24,105,"[{'english_name': 'Cantonese', 'iso_639_1': 'cn', 'name': '广州话 / 廣州話'}, {'english_name': 'Mandarin', 'iso_639_1': 'zh', 'name': '普通话'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,"The legend continues, the grandmaster returns.",Ip Man 3,,,,157029618,False,/19Shb0Xn0PeLXA4CkT2TIIvxaR6.jpg,False,7.009,1581.0
590,,25000000,"[{'id': 18, 'name': 'Drama'}]",,tt0274558,en,The Hours,"""The Hours"" is the story of three women searching for more potent, meaningful lives. Each is alive at a different time and place, all are linked by their yearnings and their fears. Their stories intertwine, and finally come together in a surprising, transcendent moment of shared recognition.",19.43,/4myDtowDJQPQnkEDB1IWGtJR1Fo.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 258, 'logo_path': None, 'name': 'Scott Rudin Productions', 'origin_country': 'US'}, {'id': 213476, 'logo_path': None, 'name': 'Robert Fox Productions', 'origin_country': 'GB'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-12-27,114,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The time to hide is over. The time to regret is gone. The time to live is now.,The Hours,,,,41597830,False,/eSGa8LWATrc983PYFjGSIuMsNt6.jpg,False,7.287,1546.0
180,,102000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",,tt0181689,en,Minority Report,"John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",36.155,/ccqpHq5tk5W4ymbSbuoy4uYOxFI.jpg,"[{'id': 76068, 'logo_path': None, 'name': 'Digital Image Associates', 'origin_country': 'US'}, {'id': 44, 'logo_path': None, 'name': 'Cruise/Wagner Productions', 'origin_country': 'US'}, {'id': 766, 'logo_path': None, 'name': 'Blue Tulip Productions', 'origin_country': ''}, {'id': 26265, 'logo_path': None, 'name': 'Ronald Shusett/Gary Goldman', 'origin_country': ''}, {'id': 56, 'logo_path': '/cEaxANEisCqeEoRvODv2dO1I0iI.png', 'name': 'Amblin Entertainment', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}, {'id': 7, 'logo_path': '/vru2SssLX3FPhnKZGtYw00pVIS9.png', 'name': 'DreamWorks Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-06-20,145,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Swedish', 'iso_639_1': 'sv', 'name': 'svenska'}]",Released,Everybody runs.,Minority Report,,,,358372926,False,/qq4H9JfBKQ5DarMLI6lhUQjn9D7.jpg,False,7.343,8124.0
199373,,27220000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",,tt2005374,en,The Frozen Ground,An Alaska State Trooper partners with a young woman who escaped the clutches of serial killer Robert Hansen to bring the murderer to justice. Based on actual events.,21.288,/kf9tssa2uIy4ka7pU6DdmdfG3ul.jpg,"[{'id': 27993, 'logo_path': None, 'name': 'Picture Perfect Corporation', 'origin_country': ''}, {'id': 3604, 'logo_path': '/jC6Hk3ZyNRlVPJsA0xGlAhgd2RP.png', 'name': 'Grindstone Entertainment Group', 'origin_country': 'US'}, {'id': 10405, 'logo_path': None, 'name': 'EFO Films', 'origin_country': 'US'}, {'id': 5830, 'logo_path': None, 'name': 'Cheetah Vision', 'origin_country': ''}, {'id': 30023, 'logo_path': None, 'name': 'Court Five', 'origin_country': ''}, {'id': 31833, 'logo_path': None, 'name': 'Valentina Films', 'origin_country': ''}, {'id': 6715, 'logo_path': None, 'name': 'K5 International', 'origin_country': 'DE'}, {'id': 6819, 'logo_path': None, 'name': 'Paradox Entertainment', 'origin_country': ''}, {'id': 11030, 'logo_path': None, 'name': 'Envision Entertainment', 'origin_country': 'US'}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-07-11,105,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The hunter becomes the hunted,The Frozen Ground,,,,5496951,False,/xLW4UQ4zYf7fHrei9pqx4fJsfKy.jpg,False,6.261,1354.0
117251,,150000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",,tt2334879,en,White House Down,"Capitol Policeman John Cale has just been denied his dream job with the Secret Service of protecting President James Sawyer. Not wanting to let down his little girl with the news, he takes her on a tour of the White House, when the complex is overtaken by a heavily armed paramilitary group. Now, with the nation's government falling into chaos and time running out, it's up to Cale to save the president, his daughter, and the country.",41.678,/6TeIVKPw7nXXWy2zKmDmlnSwzb7.jpg,"[{'id': 34981, 'logo_path': None, 'name': 'Iron Horse Entertainment', 'origin_country': 'US'}, {'id': 5, 'logo_path': '/wrweLpBqRYcAM7kCSaHDJRxKGOP.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 34982, 'logo_path': '/uvTmiRZzNfG88dVXi9hQ7eFNirq.png', 'name': 'Mythology Entertainment', 'origin_country': 'US'}, {'id': 347, 'logo_path': None, 'name': 'Centropolis Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-06-27,131,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,It will start like any other day,White House Down,,,,205366737,False,/eVidMQ5eXDhRizo9ig1X4iWCDqe.jpg,False,6.4,4463.0
376867,,4000000,"[{'id': 18, 'name': 'Drama'}]",http://www.moonlight-movie.com,tt4975722,en,Moonlight,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",26.404,/4911T5FbJ9eD2Faz5Z8cT3SUhU3.jpg,"[{'id': 41077, 'logo_path': '/1ZXsGaFPgrgS6ZZGS37AqD5uU12.png', 'name': 'A24', 'origin_country': 'US'}, {'id': 81, 'logo_path': '/8wOfUhA7vwU2gbPjQy7Vv3EiF0o.png', 'name': 'Plan B Entertainment', 'origin_country': 'US'}, {'id': 103697, 'logo_path': '/9gsomzlpj1lLR7kupysQ7nSFcHh.png', 'name': 'PASTEL', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2016-10-21,111,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,This is the story of a lifetime,Moonlight,,,,65046687,False,/A9KPbYTQvWsp51Lgz85ukVkFrKf.jpg,False,7.392,6691.0
238713,,65000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",https://www.foxmovies.com/movies/spy-unrated,tt3079380,en,Spy,"A desk-bound CIA analyst volunteers to go undercover to infiltrate the world of a deadly arms dealer, and prevent diabolical global disaster.",39.144,/6On9Ed52fz8W1h9PzaDQ12ZfHdn.jpg,"[{'id': 7076, 'logo_path': '/8BFxn9NUWSgp0ndih569Gm62xiC.png', 'name': 'Chernin Entertainment', 'origin_country': 'US'}, {'id': 61791, 'logo_path': '/xyiy5wZdmnxVViRa8oRMXQQvT6F.png', 'name': 'Feigco Entertainment', 'origin_country': 'US'}, {'id': 22213, 'logo_path': '/qx9K6bFWJupwde0xQDwOvXkOaL8.png', 'name': 'TSG Entertainment', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-05-06,120,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,She's a risk they had to take.,Spy,,,,235666219,False,/eHEGPHKHTVhWdXzBQcrTATz9M0I.jpg,False,6.8,5706.0
13177,,8000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",http://www.insightfilm.com/battle.html,tt0850253,en,Battle in Seattle,"Thousands of activists arrive in Seattle, Washington in masses to protest the WTO Ministerial Conference of 1999 (World Trade Organization). Although it began as a peaceful protest with a goal of stopping the WTO talks, it escalated into a full-scale riot and eventually, a State of Emergency that pitted protesters against the Seattle Police Department and the National Guard.",10.751,/jO8tKM4mCMXpLVd5GnmlfJByghF.jpg,"[{'id': 2865, 'logo_path': '/5O0gp5QS3n9ZPRvWFxaWa6QPpGX.png', 'name': 'Insight Film Studios', 'origin_country': 'CA'}, {'id': 4297, 'logo_path': None, 'name': 'Redwood Palms Pictures', 'origin_country': ''}, {'id': 4298, 'logo_path': None, 'name': 'Remstar Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-09-07,99,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Six lives, six battles, one city.",Battle in Seattle,,,,908847,False,/vLUqy3lVMvtdOMwa5ToIxlXa3cJ.jpg,False,6.3,217.0
1859,,1365000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0031725,en,Ninotchka,A stern Russian woman sent to Paris on official business finds herself attracted to a man who represents everything she is supposed to detest.,17.915,/v4MkgNqZyodYwBDNbZ64MF9tVEL.jpg,"[{'id': 21, 'logo_path': '/5Va1Ie5c4sjfEYqixQ3L8qg7fKu.png', 'name': 'Metro-Goldwyn-Mayer', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1939-11-23,110,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Russian', 'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,Garbo Laughs!,Ninotchka,,,,2279000,False,/tlTuiruOW5kK8lhzct1FYrQogOy.jpg,False,7.5,341.0
10149,"{'id': 439053, 'name': 'Brooklyn Cigar Store Collection', 'poster_path': '/bgiPsYjbjbRFmEeUfYlp8ZDBVJJ.jpg', 'backdrop_path': '/r4Ov7P8OADcOxfpuDujoJl2Cqry.jpg'}",7000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,tt0114478,en,Smoke,"Writer Paul Benjamin is nearly hit by a bus when he leaves Auggie Wren's smoke shop. Stranger Rashid Cole  saves his life, and soon middle-aged Paul tells homeless Rashid that he wouldn't mind a short-term housemate. Still grieving over his wife's murder, Paul is moved by both Rashid's quest to reconnect with his father and Auggie's discovery that a woman who might be his daughter is about to give birth.",15.896,/phvnN7OPEnlHoAZe8nsSqPDD8B0.jpg,"[{'id': 14, 'logo_path': '/m6AHu84oZQxvq7n1rsvMNJIAsMu.png', 'name': 'Miramax', 'origin_country': 'US'}, {'id': 6236, 'logo_path': None, 'name': 'NDF International', 'origin_country': ''}, {'id': 75055, 'logo_path': None, 'name': 'Eurospace', 'origin_country': 'JP'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-09,112,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,The most precious things are lighter than air.,Smoke,,,,8349430,False,/dkg2DcGg6cjDia20yLWDaNLBRIb.jpg,False,7.203,432.0
47908,,0,"[{'id': 18, 'name': 'Drama'}]",,tt0090203,en,The Trip to Bountiful,"Carrie Watts is living the twilight of her life trapped in an apartment in 1940s Houston, Texas with a controlling daughter-in-law and a hen-pecked son. Her fondest wish – just once before she dies – is to revisit Bountiful, the small Texas town of her youth which she still refers to as ""home.""",11.735,/b92ktkXFciUPZdugRT6u87FbtC6.jpg,"[{'id': 18090, 'logo_path': None, 'name': 'Bountiful Film Partners', 'origin_country': ''}, {'id': 18071, 'logo_path': None, 'name': 'FilmDallas Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1985-12-20,108,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Trip to Bountiful,,,,7218340,False,/iqgZXnNN9Sa6ufvlGuX8MwesE8y.jpg,False,7.3,45.0
20770,,1200000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0179116,en,But I'm a Cheerleader,"Megan is an all-American girl. A cheerleader. She has a boyfriend. But Megan doesn't like kissing her boyfriend very much. And she's pretty touchy with her cheerleader friends. Her conservative parents worry that she must be a lesbian and send her off to ""sexual redirection"" school, where she must, with other lesbians and gays learn how to be straight.",18.307,/pNszmvyca2y3BUvDa9MtarvJ1rt.jpg,"[{'id': 4131, 'logo_path': None, 'name': 'Ignite Entertainment', 'origin_country': ''}, {'id': 1632, 'logo_path': '/cisLn1YAUuptXVBa0xjq7ST9cH0.png', 'name': 'Lionsgate', 'origin_country': 'US'}, {'id': 2499, 'logo_path': None, 'name': 'The Kushner-Locke Company', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-07-07,85,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A Comedy Of Sexual Disorientation.,But I'm a Cheerleader,,,,2600000,False,/f4ZgIaMpOWd6rewhCfoIIMqWquh.jpg,False,6.954,563.0
181330,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}]",http://kevinhartnation.com/portfolio/let-me-explain-2012/,tt2609912,en,Kevin Hart: Let Me Explain,"Captures the laughter, energy and mayhem from Hart's 2012 ""Let Me Explain"" concert tour, which spanned 10 countries and 80 cities, and generated over $32 million in ticket sales.",11.686,/lzYQkVuEN0zw2JvJsMUsOU47nb4.jpg,"[{'id': 40268, 'logo_path': '/shdAxUj8uF6exNLrF0kSqYVxCzG.png', 'name': 'HartBeat Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-07-03,74,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Witness the rise of a legend,Kevin Hart: Let Me Explain,,,,32230907,False,/y9CeLvlcDvbt6mIlh8GuyH17e8p.jpg,False,6.8,192.0
14070,,9100000,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",http://www.rememberghajini.com/,tt1166100,hi,गजनी,"A man suffering from anterograde amnesia as a result of a violent attack in the past sets out to avenge his girlfriend's death with the aid of photographs, notes and tattoos all over his body.",11.618,/cPLzHxPFRjzNvoyncdtDGBAxjp.jpg,"[{'id': 38582, 'logo_path': '/raGURQPCh7EvoBe9XHkOuw6v2o1.png', 'name': 'Geetha Arts', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2008-12-25,186,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,Remember Dec 25,Ghajini,,,,76000000,False,/zTT7ChHn4TWvfTz5EPAPAF1J9Hj.jpg,False,7.006,358.0
73575,,463455,"[{'id': 18, 'name': 'Drama'}]",,tt0017423,en,Sparrows,"Molly, the eldest child of a group of orphans being used as slaves on a farm hidden deep in a swamp, must rescue the others when their cruel master decides that one of them will be disposed of.",5.052,/3ZPfhlwZ9HIYViUCgoZusCszohT.jpg,"[{'id': 60, 'logo_path': '/1SEj4nyG3JPBSKBbFhtdcHRaIF9.png', 'name': 'United Artists', 'origin_country': 'US'}, {'id': 14646, 'logo_path': None, 'name': 'Pickford Corporation', 'origin_country': ''}, {'id': 81702, 'logo_path': None, 'name': 'Kino International', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1926-09-19,94,"[{'english_name': 'No Language', 'iso_639_1': 'xx', 'name': 'No Language'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"Here is life's song of love, beating with laughs and sobs, its melody in tune with your own heartstrings.",Sparrows,,,,966878,False,/ofWkDF7Pi33HoOveZHiay0Iji0t.jpg,False,7.2,28.0
12412,,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,tt1046997,en,Miracle at St. Anna,"Miracle at St. Anna chronicles the story of four American soldiers who are members of the all-black 92nd ""Buffalo Soldier"" Division stationed in Tuscany, Italy during World War II.",11.448,/7PqmgaQBuD0Zp9pDIkkEjkhCJUj.jpg,"[{'id': 4319, 'logo_path': None, 'name': '40 Acres and a Mule Filmworks', 'origin_country': 'US'}, {'id': 20341, 'logo_path': None, 'name': 'On My Own', 'origin_country': ''}, {'id': 9195, 'logo_path': '/ou5BUbtulr6tIt699q6xJiEQTR9.png', 'name': 'Touchstone Pictures', 'origin_country': 'US'}, {'id': 1583, 'logo_path': '/6EFUenZrAK7IBbirooJ4ZLzJpJ5.png', 'name': 'RAI', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2008-09-15,160,"[{'english_name': 'German', 'iso_639_1': 'de', 'name': 'Deutsch'}, {'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,World War II had its heroes and its miracles.,Miracle at St. Anna,,,,9323833,False,/hY3O9tTA6xlk5l7xamO4uVNxEN2.jpg,False,6.163,338.0
16222,,15000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0202402,en,Whatever It Takes,"A nerdy teen, Ryan Woodman is smitten with the popular and gorgeous Ashley Grant, who apparently has no interest in him. Meanwhile, dim star athlete Chris Campbell has his eye on Ryan's brainy and beautiful friend, Maggie Carter. The two agree to help each other in their romantic quests, but, as they come closer to their goals, both Ryan and Chris suspect that they might be pursuing the wrong girls.",19.987,/u9UtZNMj2m7dtOP6RcMAeRfqmnF.jpg,"[{'id': 5, 'logo_path': '/wrweLpBqRYcAM7kCSaHDJRxKGOP.png', 'name': 'Columbia Pictures', 'origin_country': 'US'}, {'id': 11317, 'logo_path': '/hMboqqmeILXFeOJjuCsn3FvCIT3.png', 'name': 'Phoenix Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2000-03-31,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,How low will they go to get the girls of their dreams?,Whatever It Takes,,,,9902115,False,/hworhPYqwu3z4T7HbuugQk8WVCK.jpg,False,5.813,257.0
